,genres,release_date,item_id
94953,"['Action', 'Indie', 'Sports']",2016,362380
94954,['Utilities'],0,496100
94955,"['Action', 'Indie', 'Sports']",2016,488630
94956,"['Indie', 'Racing', 'Simulation', 'Sports']",2016,493190
94957,"['Action', 'Free to Play', 'Massively Multiplayer']",2016,502550
94958,Sin dato,0,381940
94959,"['Adventure', 'Casual', 'Indie']",2016,500850
94960,"['Action', 'Indie', 'Early Access']",2016,493280
94961,Sin dato,0,495540
94962,"['Action', 'Adventure']",2016,378521
94963,"['Action', 'Adventure']",2016,455350
94964,"['Casual', 'Indie']",0,459900
94965,"['Action', 'Indie', 'Racing', 'Simulation', 'Sports', 'Strategy']",2016,500680
94966,"['Action', 'Adventure', 'Indie']",2016,499340
94967,"['Indie', 'Simulation']",2016,461243
94968,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2016,447010
94969,"['Indie', 'Simulation']",2016,461246
94970,['Indie'],2016,425900
94971,['RPG'],2016,464050
94972,['Action'],2016,288100
94973,"['Adventure', 'Indie']",2012,461830
94974,['Indie'],2016,485820
94975,Sin dato,0,494810
94976,"['Indie', 'Simulation', 'Strategy', 'Early Access']",2016,294100
94977,"['Action', 'Indie', 'Racing', 'Sports']",2015,457195
94978,"['Action', 'Indie', 'Racing', 'Sports']",2015,457198
94979,"['Action', 'Indie', 'Racing', 'Sports']",2015,457196
94980,"['Action', 'Indie', 'Racing', 'Sports']",2015,457197
94981,"['Indie', 'Racing', 'Simulation']",2016,434901
94982,['Indie'],2016,500770
94983,"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",2016,496900
94984,"['Adventure', 'Casual', 'Indie', 'RPG']",2016,498730
94985,"['Adventure', 'Casual']",2016,503060
94986,Sin dato,0,493620
94987,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2016,498700
94988,"['Design &amp; Illustration', 'Utilities']",2016,497521
94989,['Action'],2016,473441
94990,['Action'],2016,410320
94991,['Action'],2016,464204
94992,['Simulation'],2016,462140
94993,Sin dato,0,501420
94994,['Action'],2016,464201
94995,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2016,327680
94996,Sin dato,0,373650
94997,['Simulation'],2016,295203
94998,['RPG'],2016,441830
94999,"['Action', 'Adventure', 'Indie']",2016,480600
95000,"['Casual', 'Simulation']",2016,436665
95001,"['Casual', 'Simulation']",2016,436667
95002,['RPG'],2016,501040
95003,"['Casual', 'Simulation']",2016,436668
95004,Sin dato,0,500500
95005,"['Casual', 'Simulation']",2016,436666
95006,Sin dato,0,495550
95007,"['Action', 'Adventure', 'Indie', 'Early Access']",2016,475960
95008,"['Indie', 'Strategy']",2016,495380
95009,['Casual'],2016,503090
95010,"['Indie', 'Simulation']",2016,496630
95011,"['Adventure', 'Indie']",2016,503990
95012,"['Action', 'Massively Multiplayer', 'Simulation']",2016,498940
95013,['Web Publishing'],2016,485150
95014,['Casual'],2016,500570
95015,"['Adventure', 'Indie']",2016,452340
95016,['Indie'],2016,501120
95017,"['Adventure', 'Casual']",2016,486810
95018,"['Adventure', 'Casual', 'Indie']",2016,498811
95019,"['Simulation', 'Strategy']",2016,500370
95020,['Sports'],2016,425300
95021,"['Design &amp; Illustration', 'Utilities']",2016,496490
95022,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Early Access']",2016,346330
95023,"['Indie', 'RPG', 'Strategy']",2016,502630
95024,"['Indie', 'RPG', 'Strategy']",2016,504220
95025,"['Indie', 'RPG', 'Strategy']",2016,502930
95026,"['Indie', 'RPG', 'Strategy']",2016,504870
95027,Sin dato,0,500470
95028,Sin dato,0,500380
95029,Sin dato,2016,503110
95030,"['Indie', 'RPG', 'Strategy']",2016,504170
95031,Sin dato,0,501380
95032,"['Casual', 'Indie', 'Strategy']",2016,462972
95033,"['Action', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Sports']",2016,504350
95034,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",2016,438831
95035,"['Adventure', 'Indie', 'Strategy']",2016,501430
95036,"['Action', 'Indie']",2016,299800
95037,"['Casual', 'Indie', 'Strategy']",2016,499330
95038,"['Adventure', 'Indie']",2016,376520
95039,"['Casual', 'Indie', 'Strategy']",2016,462970
95040,"['Simulation', 'Strategy']",2016,458860
95041,"['Adventure', 'Indie']",2016,480900
95042,"['Indie', 'Strategy']",2016,470200
95043,Sin dato,0,497300
95044,"['Action', 'Adventure', 'Indie']",2016,381880
95045,"['Casual', 'Simulation']",2016,497260
95046,"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",2016,474730
95047,"['Action', 'Indie']",0,380130
95048,"['Casual', 'Indie', 'Strategy']",2016,318090
95049,"['Action', 'Adventure', 'Indie']",2016,443570
95050,"['Action', 'Adventure', 'Indie', 'RPG']",0,502250
95051,"['Adventure', 'Indie', 'RPG', 'Strategy']",2016,501030
95052,"['Adventure', 'Indie', 'RPG', 'Strategy']",2016,501460
95053,"['Action', 'Casual', 'Massively Multiplayer', 'Early Access']",2016,501740
95054,"['Action', 'Adventure', 'Indie']",2016,504970
95055,"['Action', 'Adventure', 'Casual', 'Indie', 'Sports', 'Early Access']",2016,467900
95056,Sin dato,2007,427340
95057,"['Adventure', 'Casual']",2016,503080
95058,['Casual'],2016,503050
95059,"['Free to Play', 'Indie', 'Strategy']",2016,458970
95060,['RPG'],2016,409870
95061,Sin dato,1999,452810
95062,Sin dato,0,499610
95063,"['Action', 'Indie', 'RPG']",2016,252610
95064,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2016,503130
95065,"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation', 'Sports']",2016,457810
95066,"['Action', 'Adventure', 'Indie']",2016,498580
95067,"['Action', 'Indie']",2016,493150
95068,"['Action', 'Adventure', 'Casual', 'Indie']",2016,496590
95069,"['Action', 'Adventure', 'Casual', 'Indie']",2016,496990
95070,Sin dato,0,494780
95071,['Simulation'],2016,376961
95072,Sin dato,0,500800
95073,['Adventure'],2003,474240
95074,"['Action', 'Casual', 'Indie']",2016,498190
95075,"['Action', 'Indie']",2016,409530
95076,"['Action', 'Indie']",2016,498560
95077,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2016,211820
95078,Sin dato,0,495300
95079,"['Adventure', 'Indie']",2016,477160
95080,"['Action', 'Adventure', 'Casual', 'Indie']",2016,496870
95081,Sin dato,2016,453840
95082,"['Action', 'Adventure', 'Casual', 'Indie']",2016,436000
95083,Sin dato,2016,496710
95084,Sin dato,2016,496800
95085,"['Casual', 'Indie', 'Simulation', 'Strategy']",2016,488660
95086,Sin dato,2016,496720
95087,Sin dato,2016,496010
95088,"['Adventure', 'Casual']",2016,466080
95089,['RPG'],2016,480631
95090,"['Action', 'Indie']",2016,442760
95091,"['Casual', 'Indie']",2016,495890
95092,"['Casual', 'Indie', 'Simulation', 'Strategy']",2016,507020
95093,['Action'],2016,340000
95094,['Action'],2016,501260
95095,"['Action', 'Indie']",2016,482330
95096,"['Casual', 'Simulation']",2016,492940
95097,"['Casual', 'Simulation']",2016,492944
95098,"['Action', 'Adventure', 'RPG']",2016,433320
95099,"['Casual', 'Simulation']",2016,492941
95100,"['Casual', 'Simulation']",2016,492942
95101,"['Action', 'Adventure']",2016,473720
95102,"['Casual', 'Simulation']",2016,492943
95103,"['Action', 'Adventure']",2016,466544
95104,"['Action', 'Adventure']",2016,466548
95105,"['Indie', 'RPG', 'Strategy']",2016,505240
95106,"['Action', 'Adventure', 'Casual', 'Indie']",2016,501760
95107,"['Indie', 'RPG', 'Strategy']",2016,504520
95108,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2016,505210
95109,Sin dato,0,504630
95110,"['Indie', 'RPG', 'Strategy']",2016,507180
95111,Sin dato,0,487740
95112,['Indie'],2016,496640
95113,['Casual'],2016,498040
95114,"['Adventure', 'Casual']",2016,498050
95115,"['Action', 'Indie']",2016,504850
95116,Sin dato,0,504100
95117,"['Action', 'Indie']",2016,338170
95118,"['Action', 'Indie', 'RPG']",2016,455320
95119,"['Indie', 'Strategy']",2016,495370
95120,"['Action', 'Adventure', 'Indie', 'Early Access']",2016,431360
95121,"['Design &amp; Illustration', 'Utilities']",2016,506350
95122,"['Action', 'Indie']",2016,504070
95123,"['Action', 'Indie']",2016,496650
95124,"['Adventure', 'Massively Multiplayer', 'RPG']",2016,505410
95125,"['Action', 'Adventure', 'Indie', 'RPG']",2016,504510
95126,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",2016,496510
95127,Sin dato,2016,494680
95128,"['Casual', 'Indie']",2016,421870
95129,"['Simulation', 'Strategy']",2016,506100
95130,"['Action', 'Adventure', 'Casual', 'Indie']",2016,502910
95131,"['Action', 'Indie']",2016,485160
95132,Sin dato,0,503470
95133,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2016,508180
95134,['Adventure'],2016,505150
95135,['Action'],2016,486510
95136,['Indie'],2016,485970
95137,"['Adventure', 'Indie']",2016,503980
95138,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing']",2016,487330
95139,"['Action', 'Casual', 'Indie']",2016,485920
95140,['Indie'],2016,481360
95141,"['Action', 'Adventure', 'Indie']",2016,497760
95142,"['Casual', 'Indie', 'Strategy']",2016,485740
95143,"['Adventure', 'Strategy']",2016,478980
95144,Sin dato,0,499940
95145,"['Casual', 'Indie', 'Simulation']",2016,45420
95146,"['Action', 'Adventure']",2016,504980
95147,"['Action', 'Indie']",2016,495720
95148,"['Action', 'Adventure']",2016,434730
95149,['Indie'],2016,510310
95150,"['Action', 'Casual', 'Indie', 'Strategy']",2016,501830
95151,"['Action', 'Indie']",2016,508840
95152,Sin dato,0,485230
95153,"['Action', 'Indie', 'Early Access']",2016,499230
95154,"['Action', 'Adventure', 'Casual', 'Racing', 'Simulation', 'Sports']",2016,494570
95155,"['Adventure', 'Casual']",2016,503070
95156,Sin dato,0,506570
95157,"['Action', 'Casual', 'Indie', 'Simulation', 'Sports']",2016,270030
95158,Sin dato,0,509340
95159,"['Casual', 'Indie', 'Simulation']",2016,502770
95160,"['Indie', 'RPG', 'Strategy']",2016,267788
95161,"['RPG', 'Strategy']",2016,445310
95162,Sin dato,0,509360
95163,"['Adventure', 'Indie']",2016,510280
95164,"['Simulation', 'Strategy']",2016,498870
95165,"['Action', 'Casual', 'Indie', 'Sports', 'Early Access']",2016,492340
95166,"['Casual', 'Strategy']",2016,500220
95167,"['Action', 'Indie']",2016,453990
95168,"['Action', 'Adventure', 'Indie']",2016,492270
95169,['Indie'],2016,509050
95170,Sin dato,0,497460
95171,Sin dato,2016,377340
95172,Sin dato,2016,377350
95173,Sin dato,2003,498210
95174,Sin dato,2004,498230
95175,Sin dato,2005,498250
95176,"['Adventure', 'Indie', 'RPG']",2016,508540
95177,"['Casual', 'Indie', 'Racing', 'Simulation']",2016,506590
95178,['Simulation'],2016,499570
95179,['Simulation'],2016,498410
95180,['Simulation'],2016,499571
95181,"['Simulation', 'Strategy']",2016,501670
95182,['Simulation'],2016,499572
95183,['Simulation'],2016,499573
95184,['Simulation'],2016,499670
95185,['Simulation'],2016,497720
95186,"['Racing', 'Simulation']",2016,498570
95187,Sin dato,0,510740
95188,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",2016,449530
95189,"['Casual', 'Indie', 'Strategy']",2016,464680
95190,"['Action', 'Racing', 'Sports']",2016,509240
95191,"['RPG', 'Simulation', 'Strategy']",2016,390310
95192,"['Simulation', 'Strategy']",2016,510120
95193,"['Action', 'Adventure', 'Indie', 'Racing']",2016,425410
95194,"['Action', 'Indie', 'Simulation']",2016,508670
95195,"['Adventure', 'Casual', 'Indie']",2016,497350
95196,"['Action', 'Casual', 'Indie']",2016,508170
95197,['Indie'],2016,498450
95198,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",2016,468731
95199,"['Action', 'Adventure', 'Indie']",2016,509830
95200,"['Racing', 'Simulation']",2016,497180
95201,"['Action', 'Indie', 'RPG']",2016,270270
95202,Sin dato,0,501220
95203,Sin dato,2016,507570
95204,Sin dato,2006,498260
95205,"['Adventure', 'Casual', 'Indie', 'Strategy']",2016,491740
95206,['Audio Production'],2016,504710
95207,Sin dato,2014,499160
95208,['Audio Production'],2016,504720
95209,Sin dato,0,411620
95210,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",2016,269310
95211,Sin dato,2013,499130
95212,['Action'],2016,508610
95213,['Adventure'],2016,476650
95214,Sin dato,0,495390
95215,"['Adventure', 'Indie']",2016,492630
95216,Sin dato,0,495830
95217,"['Adventure', 'Indie']",2016,511340
95218,Sin dato,2016,511940
95219,"['Adventure', 'Indie', 'RPG']",2016,498300
95220,"['Action', 'Adventure', 'Indie', 'RPG']",2016,511120
95221,"['Action', 'Adventure', 'Indie']",2016,326840
95222,Sin dato,0,510700
95223,"['Indie', 'Simulation', 'Strategy']",2016,496300
95224,"['Action', 'Casual', 'Indie']",2016,460750
95225,"['Casual', 'Indie', 'Strategy']",2016,476351
95226,"['Casual', 'Indie', 'Strategy']",2016,476352
95227,['Simulation'],2016,502870
95228,['Simulation'],2016,502890
95229,['Simulation'],2016,502891
95230,"['Indie', 'RPG', 'Strategy']",2016,508420
95231,"['Indie', 'RPG', 'Strategy']",2016,510450
95232,"['Action', 'Adventure', 'Indie']",2016,383930
95233,Sin dato,0,510410
95234,"['Indie', 'RPG', 'Strategy']",2016,508860
95235,"['Indie', 'RPG', 'Strategy']",2016,511850
95236,"['Action', 'Adventure', 'Casual', 'Strategy']",2016,438480
95237,"['Casual', 'Indie', 'Simulation']",2016,485350
95238,"['Action', 'Simulation', 'Strategy']",1999,330590
95239,"['Casual', 'Simulation']",2016,487130
95240,"['Casual', 'Indie', 'Simulation']",2016,512670
95241,['Indie'],2016,505040
95242,"['Casual', 'Indie']",2016,495780
95243,"['Adventure', 'RPG']",2016,421600
95244,"['Casual', 'Indie']",2016,511300
95245,"['Indie', 'Racing', 'Sports']",2016,454390
95246,"['Casual', 'Indie']",2016,511301
95247,"['Indie', 'Simulation', 'Strategy']",2016,509290
95248,Sin dato,1998,426400
95249,Sin dato,2011,504570
95250,Sin dato,2010,505490
95251,"['Adventure', 'Casual', 'Indie']",2016,500250
95252,Sin dato,2009,506230
95253,Sin dato,0,512970
95254,Sin dato,0,510990
95255,['Simulation'],2016,512810
95256,"['Adventure', 'Indie', 'RPG', 'Simulation']",2016,474750
95257,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",2016,513430
95258,"['Casual', 'Indie', 'RPG']",2016,497930
95259,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",2016,504880
95260,"['Action', 'Adventure', 'Casual', 'Indie']",2016,485660
95261,"['Action', 'Adventure', 'Indie', 'Strategy']",2016,513140
95262,"['Casual', 'Indie']",2016,504640
95263,['Simulation'],2016,511650
95264,Sin dato,2016,513670
95265,"['Design &amp; Illustration', 'Web Publishing']",2016,510200
95266,['Strategy'],2016,510100
95267,"['Action', 'Casual', 'Free to Play']",2016,492581
95268,"['Action', 'Casual', 'Free to Play']",2016,492580
95269,"['Action', 'Adventure', 'Indie']",2016,511160
95270,"['Action', 'Adventure', 'Indie']",2016,511200
95271,['Indie'],2016,462130
95272,"['Action', 'Indie']",2016,515570
95273,Sin dato,0,512630
95274,"['Casual', 'Indie']",2016,497040
95275,Sin dato,0,511420
95276,"['Indie', 'RPG', 'Strategy']",2016,486270
95277,Sin dato,0,513790
95278,"['Indie', 'RPG', 'Strategy']",2016,469530
95279,"['Adventure', 'Indie']",2016,336240
95280,"['Action', 'Indie', 'RPG']",2016,511310
95281,['Casual'],2016,502150
95282,"['Casual', 'Indie']",2016,507270
95283,"['Casual', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']",2016,506140
95284,Sin dato,0,451010
95285,"['Indie', 'Strategy']",2016,485730
95286,"['Adventure', 'Casual', 'Indie']",2016,426790
95287,['Indie'],2016,515990
95288,['Action'],2016,440960
95289,"['Adventure', 'Casual', 'Indie']",2016,511320
95290,"['Action', 'Casual', 'Indie', 'Racing', 'Sports']",2016,444880
95291,['Adventure'],2016,509160
95292,"['Action', 'Adventure', 'Indie']",2016,466280
95293,['Action'],2016,512340
95294,Sin dato,0,508890
95295,"['Action', 'Indie', 'Strategy']",2016,432980
95296,"['Action', 'Indie', 'Early Access']",2016,328510
95297,"['Casual', 'Simulation']",2016,492956
95298,"['Casual', 'Simulation']",2016,436669
95299,"['Casual', 'Simulation']",2016,492957
95300,"['Casual', 'Simulation']",2016,492955
95301,"['Casual', 'Indie']",2016,502210
95302,"['Action', 'Casual', 'Indie']",2016,509390
95303,Sin dato,2011,514190
95304,Sin dato,2014,511410
95305,Sin dato,2012,511400
95306,"['Casual', 'Indie', 'Strategy']",2016,400230
95307,Sin dato,0,493500
95308,"['Indie', 'RPG', 'Simulation']",2016,506120
95309,"['Action', 'Adventure', 'Indie']",2016,453810
95310,Sin dato,2016,516850
95311,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",2016,497740
95312,"['Adventure', 'Indie', 'RPG']",2016,496940
95313,Sin dato,0,516830
95314,Sin dato,0,428080
95315,"['Casual', 'Indie', 'Strategy']",2016,516621
95316,"['Adventure', 'Casual', 'Indie', 'RPG']",2016,455000
95317,"['Action', 'Indie']",2016,389010
95318,"['Action', 'Adventure', 'Indie']",2016,510830
95319,Sin dato,0,473970
95320,"['Indie', 'RPG']",2016,512640
95321,"['Action', 'Indie']",2016,474620
95322,"['Action', 'RPG', 'Strategy']",2016,366440
95323,Sin dato,0,516590
95324,"['Adventure', 'Indie']",2016,473920
95325,"['Racing', 'Simulation', 'Sports']",2016,391040
95326,"['Casual', 'Indie', 'Strategy']",2016,464681
95327,"['Action', 'Casual', 'Indie']",2016,513580
95328,['Action'],2016,381760
95329,"['Action', 'Adventure', 'Indie', 'Early Access']",2016,514410
95330,Sin dato,0,514350
95331,"['Casual', 'Strategy']",2016,514480
95332,['Casual'],2016,514490
95333,"['Adventure', 'Casual', 'Indie']",2016,516650
95334,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Sports']",2016,396650
95335,"['Adventure', 'Indie']",2016,492080
95336,"['Adventure', 'Indie', 'RPG']",2016,469980
95337,"['Action', 'RPG']",2016,470070
95338,Sin dato,2016,504550
95339,"['Action', 'Strategy']",2016,327030
95340,"['Action', 'RPG']",2016,337000
95341,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy', 'Early Access']",2016,462930
95342,"['Action', 'RPG']",2016,413380
95343,"['Action', 'RPG']",2016,413390
95344,"['Adventure', 'Casual', 'Indie']",2016,516920
95345,"['Casual', 'Indie', 'Strategy']",2016,518140
95346,Sin dato,0,476700
95347,"['Casual', 'Indie', 'Simulation']",2016,474980
95348,['Action'],2016,373540
95349,"['Casual', 'Simulation']",2016,492959
95350,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",2016,515710
95351,"['Indie', 'Simulation', 'Strategy']",2016,505140
95352,['Indie'],2016,513360
95353,"['Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",2016,476392
95354,"['Casual', 'Indie']",2016,512230
95355,Sin dato,2016,505380
95356,Sin dato,0,489740
95357,"['Action', 'Adventure', 'Indie', 'RPG']",2016,503140
95358,Sin dato,0,516550
95359,"['Casual', 'Indie', 'Racing', 'Simulation']",2016,514970
95360,Sin dato,0,471160
95361,"['Racing', 'Simulation', 'Sports']",2016,431600
95362,Sin dato,2016,519220
95363,"['RPG', 'Strategy']",2016,513730
95364,"['Racing', 'Simulation', 'Sports']",2015,521600
95365,Sin dato,2016,519420
95366,Sin dato,0,513420
95367,"['Adventure', 'Indie', 'RPG']",2016,520150
95368,"['Action', 'Indie']",2016,512770
95369,"['RPG', 'Simulation', 'Strategy']",2016,472070
95370,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",2016,496431
